,Text,Ori_Label,Predict_Label
4385,"She was fond of the late Edward Said , a Palestinian who taught at Columbia University . ''",/business/person/company,/business/person/company
4386,"There are now a dozen presidential libraries , from Franklin D. Roosevelt 's in Hyde Park , N.Y. , to Bill Clinton 's in Little Rock , Ark. , and they operate as shrines , repositories of presidential papers and resources for scholars .",/people/person/place_of_birth,/people/deceased_person/place_of_death
4387,"Israel says it will try Mr. Saadat and four of the other men for the killing of Mr. Zeevi , who was gunned down at a Jerusalem hotel .",/location/country/capital,/people/deceased_person/place_of_death
4388,"But Israel 's West Bank commander , Maj. Gen. Yair Naveh , announced shortly after 7 p.m. that the wanted men and several other militants in the jail had surrendered .",/location/location/contains,/business/person/company
4389,"The project , announced in Paris by the French culture minister , Renaud Donnedieu de Vabres , will be carried out by the installation artist Gad Weil as part of the closing ceremonies of the Year of France in China , a series of cultural events intended to foster good relations between the countries .",/location/country/administrative_divisions,/people/person/nationality
4390,"Moore Fights Libel Suit In Oklahoma Bombing Case A lawyer for the filmmaker Michael Moore , below , urged a federal judge on Friday to dismiss a libel suit against him by the brother of the convicted Oklahoma City bombing conspirator Terry Nichols , The Associated Press reported .",/location/location/contains,/people/person/place_lived
4391,"Formed in 1977 in Sydney , Australia , the group became one of the world 's biggest rock acts of the mid-80 's , selling millions of albums and scoring numerous top-10 singles , including '' Need You Tonight , '' '' Devil Inside , '' '' New Sensation , '' '' Suicide Blonde '' and '' What You Need . ''",/location/location/contains,/people/person/place_of_birth
4392,"In this case , a Times article forecast the retirement of China 's leader , Jiang Zemin , from his last official post .",/people/person/nationality,/people/person/nationality
4393,"With President Hu Jintao of China set to arrive in Washington this week for his first formal visit , much is being made about what a global economic powerhouse China has become in the 21st century .",/people/person/nationality,/people/person/nationality
4394,"Gwynn Schroeder , the executive director of the North Fork Environmental Council in Mattituck , a Southold hamlet , said it was still unclear whether changes the town enacted would prove to be effective . ''",/location/location/contains,/location/location/contains
4395,"The good news is that the new subdivision regulations have been tightened up , '' said Mr. Caufield , whose group also has offices in Cutchogue , a Southold hamlet . ''",/location/location/contains,/location/location/contains
4396,"It is not the fault of Africa 's millions of refugees that warring armies have burned their villages and fields and driven them into unsafe and disease-ridden camps , like those in the Darfur region of Sudan .",/location/administrative_division/country,/location/location/contains
4397,"We ca n't demand freedom of speech then turn around and say , ` But please do n't say bad things about us , ' '' the Oscar-winning actor wrote , adding his voice to dozens of other luminaries that Arianna Huffington , the columnist , former candidate for governor of California and freelance liberal gadfly , has drawn to her blog fold since starting The Huffington Post nearly a year ago . ''",/people/person/place_lived,/people/person/place_lived
4398,"Her father is the president and chief executive of Benjamin Moore & Company , the paint maker in Montvale , N.J. Mr. Bortner , 29 , is an associate in the Washington office of Latham & Watkins , the Los Angeles law firm .",/business/company/place_founded,/business/person/company
4399,"For the past 10 years , though , Chinese and South Koreans from Flushing , Bayside and other Queens neighborhoods have been making the short hop over the Nassau County border to settle in Great Neck .",/location/location/contains,/location/neighborhood/neighborhood_of
4400,"After that , then M.I.T. '' Scholars and demographers describe three major waves of Asian settlers in the United States in the last 40 years : those who arrived from Taiwan and Hong Kong in the 70 's and 80 's , Koreans and Chinese who came as students in the 1990 's and , most recently , the new entrepreneurs from China and Korea .",/location/country/administrative_divisions,/location/administrative_division/country
4401,"The oldest Chinatown in New York , of course , is the one in Manhattan ; the third-largest is in Sunset Park , Brooklyn .",/location/location/contains,/location/location/contains
4402,"The band 's debut album , '' Everything Is , '' a finger-on-the-trigger joyride tempered by two malaise-spiked ballads , was recorded in Los Angeles , with Rob Schnapf , who produced Beck and Elliott Smith records .",/people/deceased_person/place_of_death,/people/person/place_lived
4403,"The gothic image they cast suited this band from Manchester , England , whose name derives from a Sylvia Plath poem and whose brutally and bluntly melodic rock taps the same angst-ridden vein that Nirvana drained .",/location/location/contains,/people/person/place_lived
4404,"They have resided for generations on inherited family property in the state 's southwest corner , 160 miles to the west of New Orleans , living off the land and giving resonance to Louisiana 's nickname as the Sportsman 's Paradise . ''",/location/location/contains,/location/location/contains
4405,"To the Editor : '' Discovering Jewish Roots on Caribbean Soil '' -LRB- March 27 -RRB- brought back fond memories of Trinidad , where streets in suburban Port of Spain , the capital , bear the names of Israeli leaders and other eminent Jews , and the Star of David is part of the police insignia .",/location/location/contains,/location/location/contains
4406,"I. M. Pei , below , cut the ribbon yesterday on his latest building : a 160,000-square-foot museum in Suzhou , a historic Chinese city in the eastern coastal province of Jiangsu , where his family has lived for generations .",/location/location/contains,/location/location/contains
4407,"Mr. Pei , 89 , best known for his glass skyscrapers and his addition to the Louvre in Paris , was born into a prosperous Suzhou family but left China as a young boy , eventually settling in the United States .",/location/location/contains,/people/deceased_person/place_of_death
4408,"And there 's the popular historian Alan Moorehead , who became a kind of surrogate father figure to the young Mr. Hughes , and who encouraged him to leave Australia , warning him that were he to stay there , he ran the risk of becoming '' a bore , a village explainer . ''",/people/person/nationality,/people/person/nationality
4409,"Melissa Fleming , a spokeswoman for the nuclear agency who was in Tehran last week , said a team of technical inspectors was expected to visit Iran 's nuclear facilities this week .",/location/location/contains,/location/location/contains
4410,"Iran 's foreign minister , Manouchehr Mottaki , announced the donation on the last day of a pro-Palestinian conference . ''",/people/person/nationality,/people/person/nationality
4411,"It is an important field for New York 's prestigious medical community , and the most useful thing that Gov. George E. Pataki and Albany 's legislators can do is to encourage research .",/location/location/contains,/people/person/place_lived
4412,"Cafe Glechik 3159 Coney Island Avenue -LRB- Brighton Beach Avenue -RRB- , Brighton Beach , Brooklyn ; (718) 616-0494 .",/location/location/contains,/location/location/contains
4413,The Houston Astros claimed they did not pay much attention to the out-of-town scoreboard at Turner Field in Atlanta .,/location/location/contains,/location/location/contains
4414,"THERE are plenty of pulled pork sandwiches in this city , and plenty of people from North Carolina who order them , hoping to taste something comparable to what they remember from Kinston or Lexington or whatever little sliver of the state they call home .",/location/location/contains,/location/location/contains
4415,"Homeowners in parts of Palm Beach County in Florida , for instance , must show that all doors and windows to habitable space are at least 10 feet from the generator 's exhaust outlet and that the sound level is no greater than 75 decibels at the property line , said Rebecca Caldwell , building official for the county .",/location/location/contains,/location/location/contains
4416,"ZOMBIES : Max Brooks , the son of Mel Brooks and Anne Bancroft , has the No. 11 book on the fiction list -- it 's called '' World War Z : An Oral History of the Zombie War . ''",/people/person/children,/people/person/children
4417,"The child , born by scheduled Caesarean section early on Tuesday at Cedars-Sinai Medical Center in Los Angeles , is the couple 's second .",/location/location/contains,/location/location/contains
4418,"To the Editor : '' Fuel for South Asia 's Arms Race '' criticizes the Bush administration for allowing the sale of F-16 fighter jets to Pakistan , suggesting that weapons purchases are at the root of Pakistan 's problems .",/location/location/contains,/business/person/company
4419,"Thus the Republicans continue to paint over the facts that Iraq -LRB- a -RRB- was not a source of terrorist strikes against the United States before our invasion ; and -LRB- b -RRB- was invaded not because it was thought to be such a source , but rather on the pretext that Saddam Hussein possessed weapons of mass destruction .",/people/person/nationality,/people/deceased_person/place_of_death
4420,"Reached in London , where he was attending a premiere for '' Hitchhiker 's Guide to the Galaxy , '' the Disney studios chairman , Richard Cook , cautioned that Disney 's anticipated deal with Mr. Rudin was not complete . ''",/people/person/place_lived,/business/person/company
4421,"In agreeing to make movies for Walt Disney , Mr. Rudin said he hoped to channel projects to all of the company 's divisions , and particularly to Miramax Films , whose founders , Harvey and Bob Weinstein , are leaving Disney and starting their own multimedia company .",/business/person/company,/business/person/company
4422,"Ms. Jones , 30 , is accused in Federal District Court in Manhattan of lying to the grand jury and obstructing justice because of the account she gave of a shootout on Feb. 25 , 2001 , in front of the Hot 97 radio station in Lower Manhattan .",/location/neighborhood/neighborhood_of,/location/neighborhood/neighborhood_of
4423,"The news hopped from table to table on Sunday at an oceanside fund-raiser in this Long Island village : William F. Weld , the former Massachusetts governor who announced last week that he would join New York 's race for governor , would not be attending the party .",/people/person/place_lived,/people/person/place_lived
4424,"Pictures of Grand Ayatollah Ali al-Sistani , Iraq 's most revered Shiite cleric , adorn posters all over Basra , alongside the numbers 555 and the faces of the group 's candidates . ''",/location/location/contains,/people/person/place_lived
4425,"Senator Jon S. Corzine , also a Democrat , who is currently in Darfur , Sudan , sent his deputy press secretary on Tuesday to deliver a statement in support of the filibuster .",/location/administrative_division/country,/people/person/place_lived
4426,"I said it would have more impact if it went overnight , '' said Matthew Solomon , a freshman from Chagrin Falls , Ohio , who got friends together to sustain the filibuster through its first night . ''",/location/location/contains,/people/person/place_lived
4427,"Sometimes , I wish I did n't have this dream -- almost -- because my life would be so much simpler , '' said Ms. Tollinchi , 25 , who lives in Astoria , Queens , and is a singer with a '' rock blues '' style .",/location/neighborhood/neighborhood_of,/location/neighborhood/neighborhood_of
4428,"Raymond Davis , 38 , a producer also known as X-Ray , who lives in the Hillcrest section of Queens , is also in it for the long haul .",/location/location/contains,/location/neighborhood/neighborhood_of
4429,"But Marty Markowitz , the Brooklyn borough president and the leading booster of the project , pronounced himself '' delighted '' by the revised plans . ''",/people/person/place_of_birth,/people/person/place_lived
4430,"A Republican senator , Tom Coburn of Oklahoma , had blocked a vote on Dr. Crawford 's nomination for another reason .",/people/person/place_lived,/people/person/place_lived
4431,Vladimir Lebedev of Russia won the bronze medal .,/people/person/nationality,/people/person/nationality
4432,"Wilson , a former World Cup aerialist for Canada and native of Edmonton , British Columbia , thought that guiding China 's budding aerial program would be an adventure . ''",/location/administrative_division/country,/people/person/place_of_birth
4433,"Air Force Maj. Vincent Williams , who accompanied the remains from Hickam Air Force Base in Hawaii to the small cemetery , held the military flag that was draped over the coffin .",/location/location/contains,/location/location/contains
4434,"The latest example is Attorney General Phill Kline of Kansas , a Republican who recently sent a memorandum to his campaign staff directing them to get him in front of as many congregations as possible at receptions and church services and to get ministers to introduce him to their wealthy congregants .",/people/person/place_lived,/people/person/place_lived
4435,"President Hu Jintao , who consolidated power as China 's top leader last fall , will face the delicate task of overseeing Mr. Zhao 's funeral and official obituary .",/people/person/nationality,/people/person/nationality
4436,Lobbyists and politicians with rich contributors have been swarming around this pot of molasses in Albany for so long that New York is the last state to settle on machines with money provided by the Help America Vote Act .,/location/location/contains,/location/location/contains
4437,"I 'd love to have him come work for me , '' said Gov. Mitt Romney of Massachusetts , who is preparing for a presidential run in 2008 . ''",/people/person/place_lived,/people/person/place_lived
4438,"Relations with Russia and China would also be discussed , including Europe 's plans to ease restrictions on arms sales to China , which Washington opposes .",/location/location/contains,/location/location/contains
4439,"Several of the guests at dinner were instrumental in making the album : Mike Andrews , who wrote the music for the sitcom '' Freaks and Geeks '' and the film '' Donnie Darko , '' produced and played on it -LRB- along with an all-star cast of Los Angeles musicians -RRB- .",/people/person/place_of_birth,/people/person/place_lived
4440,"The Arthurs quartet , which has played in Europe , Russia and Japan , will present a free concert on Nov. 12 at 4 p.m. at St. Paul 's Church National Historic Site in Mount Vernon .",/location/location/contains,/location/location/contains
4441,"Marion 's mother , Elaine , moved from Tennessee to Las Vegas , where she still lives , as does his twin sister , Shawnette .",/location/location/contains,/location/location/contains
4442,"Correction : August 30 , 2006 , Wednesday A map on July 19 with an article about Greenmarkets around New York City misstated the location of one in Brooklyn .",/location/location/contains,/location/neighborhood/neighborhood_of
4443,"Some of the younger Greenmarkets in neighborhoods like Inwood and Fort Greene , Brooklyn , have only a dozen or so stands , but are beloved and serve as community gathering places in a way the crowded Union Square market ca n't .",/location/neighborhood/neighborhood_of,/location/location/contains
4444,"In a news conference , Senator Hillary Rodham Clinton , Democrat of New York , noted that in her previous visit to Iraq , in late 2003 , she had been able to drive from the Baghdad airport to the heavily fortified Green Zone .",/location/country/capital,/location/location/contains
4445,He takes clients on what he calls a Gastro-Rallye of the trendy Mitte and Prenzlauer Berg neighborhoods of Berlin .,/location/location/contains,/location/neighborhood/neighborhood_of
4446,"The stock closed yesterday at $ 40.39 in regular trading , up 10 percent for the year and about 9 percent from its price in late 2004 , before Eliot Spitzer , the New York attorney general and governor-elect , accused the industry of taking kickbacks and steering business .",/business/person/company,/people/person/place_lived
4447,"Cases in which he was involved included those dealing with civil rights in Mississippi , doctor-assisted suicide , race as an admissions factor at the University of Michigan and , nearly four decades ago , the House 's banishing Representative Adam Clayton Powell Jr. , Democrat of New York .",/location/location/contains,/people/person/place_lived
4448,"For Kermit Morse , a computer systems analyst at a bank in Columbus , Ohio , going through security lines at airports is an added psychological hurdle as he tries to find a new peace with flying .",/location/location/contains,/location/location/contains
4449,"In April Maria Luisa Gambale , 32 , of Greenpoint , Brooklyn , won the first Williamsburg Spelling Bee , receiving a museum membership for two , $ 200 and other goodies .",/location/neighborhood/neighborhood_of,/location/location/contains
4450,"At a monthly bee at Freddy 's Bar & Backroom in Cobble Hill , Brooklyn , people occasionally receive cookies when they are eliminated because of an unusually difficult word .",/location/neighborhood/neighborhood_of,/location/neighborhood/neighborhood_of
4451,"Karl Steel , 35 , a graduate student in English and comparative literature at Columbia from the Gowanus area of Brooklyn , admitted to being a poor speller , yet he readily enters nearly all of the bees at Freddy 's . ''",/location/neighborhood/neighborhood_of,/location/neighborhood/neighborhood_of
4452,"Even before there was quiet along the Israeli-Lebanon border , shrapnel from Katyusha rockets that fell in Israel was for sale , as was a leaflet dropped over Lebanon encouraging the populace to turn on the Hezbollah leader Hassan Nasrallah as a snake in their midst .",/people/person/nationality,/people/person/nationality
4453,"In November 2003 , after several months in Nasiriya in southern Iraq , the 320th was redeployed to Abu Ghraib .",/location/location/contains,/location/location/contains
4454,"The inquiry found that Mr. Acquafredda rarely reported to the comptroller 's office , instead eating lunch with Mrs. Hevesi at the comptroller 's home in Somers , N.Y. , in Westchester County , and acting as her companion '' on virtually a full-time basis . ''",/location/location/contains,/location/location/contains
4455,"The scientist divides his time between Yale University and Fudan University in Shanghai , and works as an investigator for the Howard Hughes Medical Institute .",/location/location/contains,/location/location/contains
4456,"The most striking thing about returning to Shanghai , he said , is the intensity of commerce in today 's China . ''",/location/administrative_division/country,/location/location/contains
4457,"He has retained two of Nevada 's most prominent criminal defense lawyers , Scott Freeman of Reno and David Chesnoff of Las Vegas .",/location/location/contains,/people/person/place_lived
4458,"In a statement , Australia 's attorney general , Phillip Ruddock , and Foreign Minister Alexander Downer said the United States believed that '' Mr. Habib had prior knowledge of the terrorist attacks on or before 11 September 2001 , '' adding , '' Mr. Habib has acknowledged he spent time in Afghanistan , and others there at that time claim he trained with Al Qaeda . ''",/people/person/nationality,/business/person/company
4459,"On Philadelphia 's last offensive play of Monday night 's game with Atlanta , Eagles wide receiver Terrell Owens ran down the right sideline , but Falcons cornerback DeAngelo Hall was not just in coverage , he was so tight he was in Owens 's shadow .",/people/person/place_lived,/people/person/place_lived
4460,"Similar imagery awaits in Seth Stevenson 's '' Trying Really Hard to Like India , '' though at least he makes the affliction known as '' Delhi belly '' sound kind of fun : '' I find myself playing a game I call , ` Could I Vomit in This ? '",/location/location/contains,/people/person/nationality
4461,"Before long , though , he 's continent-hopping , working as a deckhand on a trawler in Alaska ; chasing gold in Nicaragua ; dodging bullets in Pamplona , Spain , where he and a friend stumble into some Basque riots . ''",/location/location/contains,/location/location/contains
4462,"PAGE A20 Pinochet Has Heart Attack Gen. Augusto Pinochet , the former dictator of Chile , had a serious heart attack , underwent angioplasty and was reported in stable condition , hospital officials said .",/people/person/nationality,/people/person/nationality
4463,"The account , with spending estimated at $ 25 million a year , had been handled since 1999 by AKQA , San Francisco .",/business/company/place_founded,/business/person/company
4464,"What is most frustrating to people like Mr. Guo , whose wife has the disease , is that snail fever was largely eradicated in China during the 1950 's as part of a national campaign ordered by Mao Zedong .",/people/person/nationality,/people/person/nationality
4465,"It flexed its muscles to trim the market 's extremes and stem crises , from an excessively strong dollar in the 1980 's to the currency collapses of the 1990 's that stretched from Latin America to Asia to Russia .",/location/location/contains,/location/location/contains
4466,"At a meeting in Paris on Monday , the finance ministers of Germany and France complained that Europe had unjustly borne the brunt of the dollar 's decline , and called for coordinated action to stop it . ''",/location/administrative_division/country,/business/person/company
4467,"That has contributed to a Chinese export surge that has soared to levels almost no one predicted when the United States , Europe and China reached agreement on the accord that brought Beijing into the World Trade Organization at the end of the Clinton administration .",/location/country/capital,/business/person/company
4468,"Beijing has used other issues , chiefly the Bush administration 's dependence on China to help prevent North Korea 's development of nuclear weapons from touching off a wider conflagration , to keep currency demands on the back burner .",/location/location/contains,/location/location/contains
4469,"It is a subject of enormous sensitivity in Beijing , because of its effect on the breakneck pace of China 's economic growth .",/location/administrative_division/country,/location/location/contains
4470,"Combine the celebration with the more than a dozen Brazilian restaurants in Manhattan and the more down-home restaurants , shops , salons and night life in New York 's primary Brazilian neighborhood , the Astoria section of Queens , and there 's enough going on to transform the long weekend into New York Sao Paulo style .",/location/location/contains,/location/neighborhood/neighborhood_of
4471,"BRAZILIAN ANY DAY Although Brazilian businesses are scattered throughout the Astoria section of Queens , many are on or near 36th Avenue , which has a station on the N and W subway .",/location/neighborhood/neighborhood_of,/location/neighborhood/neighborhood_of
4472,"Last month , Rabeka do Forro , the country band that previously played at Made in Brazil -LRB- a bar that serves a mean caipirinha -RRB- , took over Pontal on Friday nights , and plans are to keep it going .",/location/location/contains,/people/person/place_of_birth
4473,"Last August , Congress passed a six-year , $ 286 billion highway and mass transit bill that included more than 6,000 of these earmarked , pork-barrel projects , including $ 454 million for two bridges in Alaska -LRB- including the infamous bridge to nowhere -RRB- , $ 5.8 million for snowmobile trails in Vermont , $ 6 million to eliminate graffiti in New York , $ 3.1 million for two parking garages in Tennessee , and $ 2.7 million for an automobile museum in Ohio .",/location/location/contains,/location/location/contains
4474,"Just think , for example , of Darfur , Congo , Sudan and the former Yugoslavia .",/location/country/administrative_divisions,/people/person/nationality
4475,"A federal judge in Brooklyn ruled yesterday that New York City 's lawsuit against gun manufacturers and distributors can go forward , despite new federal legislation devised to protect gun makers from such lawsuits .",/location/location/contains,/people/person/place_of_birth
4476,"The city also argues that the manufacturers sell excess guns in states other than New York with laws that are more lax , thus allowing them to be more easily bought and smuggled to New York City .",/location/location/contains,/location/location/contains
4477,"At the same time , though , Mr. da Silva , a former lathe operator and union leader , has successfully sold himself as an ambassador for the poor who can bridge the gap between them and the world 's political and financial elite , who are gathering this week in Davos , Switzerland , for the World Economic Forum . ''",/location/location/contains,/business/person/company
4478,"Neighbors were tying red-white - and-blue ribbons around trees here for Jeffrey J. Ake , 47 , who was kidnapped Monday at a water treatment plant in Taja , Iraq , about 20 miles north of Baghdad .",/location/country/capital,/people/deceased_person/place_of_death
4479,"The parents of America and , I think , the Congress is tired of just talking about it ; I think we 're ready to take action , '' said Representative Joe Barton , the Texas Republican who heads the full committee .",/people/person/place_lived,/people/person/place_lived
4480,"Our discretionary spending -- taking out Iraq and mandatory spending -- grew 49 percent in four years , '' said Gov. Mitt Romney of Massachusetts , a likely presidential candidate .",/people/person/place_lived,/people/person/place_lived
4481,"Senator John McCain of Arizona , another likely candidate , declared : '' We need to pass a line-item veto .",/people/person/place_lived,/people/person/place_lived
4482,"Senator George Allen of Virginia spoke just as enthusiastically about a line-item veto , along with a balanced-budget amendment , as he did about spending curbs .",/people/person/place_lived,/people/person/place_lived
4483,"Before World War II , he lived for six years in Cairo , Egypt , where he was a partner in a Chrysler-Plymouth dealership .",/location/location/contains,/business/company/place_founded
4484,"35th Avenue , at 36th Street , Astoria , Queens , (718)784-0077 ; $ 10 .",/location/neighborhood/neighborhood_of,/location/neighborhood/neighborhood_of
4485,"-LRB- Pareles -RRB- MARTHA WAINWRIGHT -LRB- Tuesday -RRB- Like her parents , Kate McGarrigle and Loudon Wainwright , the folk singer-songwriter Martha Wainwright can be roundly sad or quippishly tart .",/people/person/children,/people/person/children
4486,"-LRB- Dargis -RRB- \* ` GOOD NIGHT , AND GOOD LUCK ' -LRB- PG , 90 minutes -RRB- George Clooney , with impressive rigor and intelligence , examines the confrontation between the CBS newsman Edward R. Murrow -LRB- a superb David Strathairn -RRB- and Senator Joseph R. McCarthy -LRB- himself -RRB- .",/business/person/company,/business/person/company
4487,"BAM Rose Cinemas , 30 Lafayette Avenue , at Ashland Place , Fort Greene , Brooklyn , (718)636-4100 ; $ 10 .",/location/location/contains,/location/location/contains
4488,"Using photography and video , they have interpreted their missions broadly , from the Korean-born Nikki S. Lee 's meticulous staging of a Jewish wedding with herself as the bride , to Andrea Robbins and Max Becher 's look at the thriving shtetl established by Lubavitcher Hasidic Jews in the rural community of Postville , Iowa .",/location/location/contains,/location/location/contains
4489,"Bard College , Annandale-on-Hudson , N.Y. , (845)758-7900 ; $ 20 to $ 55 .",/location/location/contains,/location/location/contains
4490,"-LRB- Scott -RRB- \* ` DOMINO ' -LRB- R , 113 minutes -RRB- A lollapalooza of delectable cheap thrills from Tony Scott about the real life and nasty-girl times of a privileged London brat turned South Central bounty hunter named Domino Harvey .",/people/person/place_of_birth,/people/person/place_of_birth
4491,"But Israel and the so-called quartet for Middle East peace -- the United States , the European Union , Russia and the United Nations -- have warned that a new Hamas government will face isolation and further cuts in financing unless it recognizes Israel , rejects violence and accepts the validity of previous Israeli-Palestinian agreements .",/location/location/contains,/location/location/contains
4492,"European Union foreign ministers meeting in Salzburg , Austria , warned Hamas on Friday that '' money will not flow to the new authority unless it seeks peace by peaceful means , '' in the words of one commissioner , Benita Ferrero-Waldner of Austria . ''",/location/location/contains,/people/person/nationality
4493,"They particularly targeted Asma Jahangir , a U.N. special rapporteur who is also the head of the Human Rights Commission of Pakistan .",/people/person/nationality,/people/person/nationality
4494,"When Pakistan 's prime minister visits next month , President Bush will presumably use the occasion to repeat his praise for President Pervez Musharraf as a bold leader '' dedicated in the protection of his own people . ''",/people/person/nationality,/people/person/nationality
4495,"The officer , who was assigned to the 73rd precinct , which covers the Ocean Hill and Brownsville sections of Brooklyn , was not named by the police .",/location/location/contains,/location/neighborhood/neighborhood_of
4496,"Two of the people who read Mr. Surowiecki 's book were Eric E. Schmidt , the chief executive of Google , and Bo Cowgill , a young Google executive .",/business/company_shareholder/major_shareholder_of,/business/person/company
4497,"Of Westfield , New Jersey and Charlestown , Rhode Island ; devoted husband of Sharon , beloved father of Steven and Jennie , loving brother of John Kassakian , died on Sunday , February 26 , 2006 in Manila , Philippines .",/location/administrative_division/country,/location/location/contains
4498,"A point of open fury was reached last week as Tom Coburn , a freshman Republican senator from Oklahoma , argued that his colleagues could really show steel by sacrificing some of their treasured billions in pork projects , beginning with Alaska 's notorious '' bridge to nowhere . ''",/people/person/place_lived,/people/person/place_lived
4499,"Prime Minister Shaukat Aziz of Pakistan put the death toll at 23,000 , up from an estimated 20,000 the day before .",/people/person/nationality,/people/person/nationality
4500,"Part of that money will go toward relief aid for Pakistan , an offer Islamabad accepted Monday .",/location/location/contains,/location/location/contains
4501,"At the Pakistani military airfield in Islamabad , rescue teams from Jordan , Malaysia and Russia had rushed to Pakistan to save lives , only to find themselves grounded by bad weather .",/location/location/contains,/location/location/contains
4502,"Eliot Feld Mr. Feld , an early child prince in George Balanchine 's '' Nutcracker , '' performed with American Ballet Theater before founding the Ballet Tech company and school in New York City .",/people/deceased_person/place_of_death,/business/person/company
4503,"Alexei Ratmansky Mr. Ratmansky , the director of the Bolshoi Ballet , has choreographed for companies in Russia and Europe , as well as for the City Ballet 's New York Choreographic Institute in 2002 .",/location/location/contains,/business/person/company
4504,"Jorma Elo Born in Finland , Mr. Elo is an immensely popular guest choreographer in Europe , America and Canada .",/location/location/contains,/people/person/nationality
4505,"In nuts-and-bolts calculations , the wet weather means more reliable water supplies for the California farms and cities -- the water is piped as far away as San Francisco , 160 miles to the west -- that depend on the Sierra snowmelt to fill reservoirs and irrigation ditches .",/location/location/contains,/location/location/contains
4506,"Renard Bleu Touareg Society in Zagora , Morocco , offers one - or two-week Sahara camel treks for $ 520 and $ 1,150 .",/location/location/contains,/location/location/contains
4507,"In the East Flatbush section of Brooklyn yesterday afternoon , a group of people who knew another man who was shot to death on Saturday night gathered to remember him .",/location/location/contains,/location/neighborhood/neighborhood_of
4508,"Coming with it too is Maria Schneider , fresh from Bernardo Bertolucci 's '' Last Tango in Paris , '' playing a drifter identified in the credits only as '' girl , '' who likes the new Locke well enough to accompany him on his journey , a simultaneous voyage of self-discovery and self-annihilation .",/people/person/place_of_birth,/people/deceased_person/place_of_death
4509,"Mr. Henriquez , who left El Salvador in 1989 to escape civil strife , said he never imagined himself in a civil rights dispute in North America . ''",/location/location/contains,/location/location/contains
4510,"Q. For years I have had many monarch butterflies in the milk-weed garden in my front yard here in Miami , Florida .",/location/location/contains,/location/location/contains
4511,"Instead , Secretary of State Condoleezza Rice delayed his visa , excluded him from a meeting of foreign ministers to discuss Lebanon and Syria , and had a United Nations investigator arrive in Damascus at the time of his departure .",/location/country/capital,/people/person/nationality
4512,"Next week , United Nations investigators will begin interviewing top officials in Damascus about the bombing death of the anti-Syrian politician Rafik Hariri in Lebanon , a matter that many expect the United States will bring before the Security Council .",/people/person/nationality,/people/person/nationality
4513,"Op-Ed Contributor Joshua Landis , a professor of Middle Eastern studies at the University of Oklahoma , is a Fulbright scholar in Damascus who writes the blogSyriacomment.com .",/business/person/company,/business/person/company
4514,"Many in Washington argue that Syria is the '' low-hanging fruit '' in the Middle East , and that the United States should send it down the path to '' creative instability , '' resulting in more democracy in the region and greater stability in Iraq .",/location/location/contains,/location/location/contains
4515,"But Mr. Robbins said that many of the projects have provided upgrades to New Jersey 's transportation infrastructure , including the Hudson-Bergen light rail line , subsidies for New Jersey Transit riders , rail stations in Montclair and at Newark Liberty International Airport , the rail transfer station in Secaucus and a variety of road improvements But the state now must pay back the bonds used to fund those projects , and the bill will be steep .",/location/location/contains,/location/location/contains
4516,"They have to do as well with the very nature of Germany 's traditions and the powerful public attachment to the idea of big government as the guarantor of personal security , an attachment that goes beyond Germany to many other countries in Europe , from France to Scandinavia to Austria . ''",/location/location/contains,/people/person/nationality
4517,"But in a sense , such labor market reforms would reverse trends in Germany that go all the way back to the country 's first chancellor , Otto von Bismarck , and that certainly formed the basis for the kind of buffered capitalism , often called Rhine capitalism , that has formed Germany 's economy in just about the entire post-World War II era .",/location/location/contains,/people/person/nationality
4518,"Even after Hartz IV , in other words , Germany has one of the most generous social welfare systems in Europe .",/location/location/contains,/business/person/company
4519,"He was hopeful that Angela Merkel , Germany 's presumptive new chancellor , would sweep to power with a mandate to eliminate the cumbersome regulations that make doing business here difficult .",/people/person/nationality,/business/person/company
4520,"In addition to Ramaala and Keflezighi , last year 's runner-up , the men 's field includes the world-record holder Paul Tergat of Kenya , who is making his New York debut .",/people/person/nationality,/people/person/nationality
4521,"Margaret Okayo of Kenya , the New York winner in 2001 and 2003 , was entered but pulled out last week with a leg injury .",/people/person/nationality,/people/person/nationality
4522,"For the women , will Lornah Kiplagat of the Netherlands bask in the warmth of a major marathon victory after six top-eight finishes in New York , Boston and Chicago since 2000 ?",/people/person/nationality,/people/person/nationality
4523,"Last year , Hendrick Ramaala of South Africa was not certain the clouds in his marathon career were going to lift until two miles from the finish , when he pulled away from Meb Keflezighi of the United States and Timothy Cherigat of Kenya .",/people/person/nationality,/people/person/nationality
4524,"After running 26 miles without deciding yesterday 's New York City Marathon , Paul Tergat of Kenya and Hendrick Ramaala of South Africa began a grimly beautiful sprint to the finish .",/people/person/nationality,/people/person/nationality
4525,"By Wednesday morning , Senator Tom Coburn , Republican of Oklahoma , had grown frustrated with all the O'Connor talk . ''",/people/person/place_lived,/people/person/place_lived
4526,"His father is an associate vice president for fund-raising at Harvard University in Cambridge , Mass. , and is a trustee of the Adirondack Nature Conservancy in Keene Valley and of the Adirondack Museum in Blue Mountain Lake , N.Y. WEDDINGS\/CELEBRATIONS",/location/location/contains,/location/location/contains
